Body
Date,Weight,BMI,Fat,Blood Pressure,Normal Heart Rate,Glucose (Morning)
"1/2/2014","81.52","25.44","26.2","0/0","0","0"
"2/2/2014","81.74","25.51","26.2","0/0","0","0"
"3/2/2014","81.96","25.58","26.2","0/0","0","0"
"4/2/2014","82.18","25.65","26.2","0/0","0","0"
"5/2/2014","82.39","25.71","26.2","0/0","0","0"
"6/2/2014","82.61","25.78","26.2","0/0","0","0"
"7/2/2014","82.83","25.85","26.2","0/0","0","0"
"8/2/2014","83.04","25.92","26.2","0/0","0","0"
"9/2/2014","83.26","25.99","26.2","0/0","0","0"
"10/2/2014","83.48","26.05","26.2","0/0","0","0"
"11/2/2014","83.69","26.12","26.2","0/0","0","0"
"12/2/2014","83.91","26.19","26.2","0/0","0","0"
"13/2/2014","84.13","26.26","26.2","0/0","0","0"
"14/2/2014","84.35","26.32","26.2","0/0","0","0"
"15/2/2014","84.56","26.39","26.2","0/0","0","0"
"16/2/2014","84.78","26.46","26.2","0/0","0","0"
"17/2/2014","85","26.53","26.2","0/0","0","0"
"18/2/2014","85.21","26.59","26.2","0/0","0","0"
"19/2/2014","85.43","26.66","26.2","0/0","0","0"
"20/2/2014","85.65","26.73","26.2","0/0","0","0"
"21/2/2014","85.86","26.8","26.2","0/0","0","0"
"22/2/2014","86.1","26.87","26.2","0/0","0","0"
"23/2/2014","86.09","26.87","26.2","0/0","0","0"
"24/2/2014","86.09","26.87","26.2","0/0","0","0"
"25/2/2014","86.08","26.87","26.2","0/0","0","0"
"26/2/2014","86.07","26.86","26.2","0/0","0","0"
"27/2/2014","86.07","26.86","26.2","0/0","0","0"
"28/2/2014","86.06","26.86","26.2","0/0","0","0"

Foods
Date,Calories In
"1/2/2014","0"
"2/2/2014","0"
"3/2/2014","0"
"4/2/2014","0"
"5/2/2014","0"
"6/2/2014","0"
"7/2/2014","0"
"8/2/2014","0"
"9/2/2014","0"
"10/2/2014","0"
"11/2/2014","0"
"12/2/2014","0"
"13/2/2014","0"
"14/2/2014","0"
"15/2/2014","0"
"16/2/2014","0"
"17/2/2014","0"
"18/2/2014","0"
"19/2/2014","0"
"20/2/2014","0"
"21/2/2014","0"
"22/2/2014","0"
"23/2/2014","0"
"24/2/2014","0"
"25/2/2014","0"
"26/2/2014","0"
"27/2/2014","0"
"28/2/2014","0"

Activities
Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories
"1/2/2014","2,799","9,473","7","0","1,094","216","114","16","1,360"
"2/2/2014","2,840","8,749","6.47","0","1,050","270","115","5","1,435"
"3/2/2014","2,975","10,084","7.47","0","992","297","149","2","1,645"
"4/2/2014","3,064","13,019","9.62","0","1,041","228","132","39","1,680"
"5/2/2014","2,689","8,686","6.42","0","1,129","180","120","11","1,225"
"6/2/2014","3,019","12,657","9.35","0","1,060","208","137","35","1,612"
"7/2/2014","2,847","10,345","7.64","0","1,095","202","120","23","1,405"
"8/2/2014","3,000","11,311","8.36","0","1,014","274","127","25","1,665"
"9/2/2014","2,731","8,306","6.14","0","1,108","214","101","17","1,272"
"10/2/2014","3,020","13,274","9.81","0","1,057","198","146","39","1,651"
"11/2/2014","2,955","12,692","9.38","0","992","197","97","57","1,556"
"12/2/2014","2,693","9,567","7.07","0","1,147","173","91","29","1,239"
"13/2/2014","2,974","10,982","8.12","0","1,030","262","122","26","1,610"
"14/2/2014","2,800","8,802","6.5","0","1,075","254","92","19","1,389"
"15/2/2014","3,117","12,740","9.42","0","976","308","126","30","1,842"
"16/2/2014","2,874","10,639","7.86","0","1,055","236","137","12","1,516"
"17/2/2014","2,879","11,167","8.25","0","1,095","203","103","39","1,456"
"18/2/2014","2,783","8,709","6.45","0","1,085","245","99","11","1,350"
"19/2/2014","2,219","3,135","2.32","0","1,270","122","48","0","597"
"20/2/2014","2,890","10,804","7.98","0","1,093","206","104","37","1,445"
"21/2/2014","2,957","11,776","8.7","0","1,069","219","121","31","1,549"
"22/2/2014","3,145","14,002","10.35","0","995","259","155","31","1,848"
"23/2/2014","2,751","9,130","6.75","0","1,100","219","99","22","1,338"
"24/2/2014","2,877","11,119","8.22","0","1,107","195","96","42","1,425"
"25/2/2014","3,002","11,760","8.69","0","1,057","251","84","48","1,603"
"26/2/2014","3,397","16,876","12.48","0","922","281","188","49","2,179"
"27/2/2014","3,094","12,683","9.39","0","995","269","148","28","1,782"
"28/2/2014","3,234","15,393","11.38","0","993","243","155","49","1,928"

Sleep
Date,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed
"1/2/2014","0","0","0","0"
"2/2/2014","0","0","0","0"
"3/2/2014","0","0","0","0"
"4/2/2014","0","0","0","0"
"5/2/2014","0","0","0","0"
"6/2/2014","0","0","0","0"
"7/2/2014","0","0","0","0"
"8/2/2014","0","0","0","0"
"9/2/2014","0","0","0","0"
"10/2/2014","0","0","0","0"
"11/2/2014","80","10","10","97"
